LINEID,DRAWORD,POINT_X,POINT_Y
482, 5091, 476100.526917, 4976075.56185
482, 5092, 476103.589601, 4976215.49035
482, 5093, 476157.718284, 4976215.49035
483, 5095, 476013.716845, 4976075.56185
483, 5096, 476100.526917, 4976075.56185
484, 5098, 476013.716845, 4976075.56185
484, 5099, 476021.887405, 4976206.29805
484, 5100, 476022.907448, 4976229.78841
484, 5101, 476025.972259, 4976277.79385
484, 5102, 476029.035368, 4976312.52128
484, 5103, 476036.185034, 4976366.65422
485, 5105, 476155.675644, 4976075.56185
485, 5106, 476157.718284, 4976215.49035
486, 5108, 476100.526917, 4976075.56185
486, 5109, 476155.675644, 4976075.56185
487, 5111, 476256.785473, 4976074.53968
487, 5112, 476258.828113, 4976275.75121
488, 5114, 476155.675644, 4976075.56185
488, 5115, 476256.785473, 4976074.53968
489, 5117, 476357.893174, 4976074.53968
489, 5118, 476358.915345, 4976274.72904
490, 5120, 476256.785473, 4976074.53968
490, 5121, 476357.893174, 4976074.53968
491, 5123, 476455.937766, 4976073.51921
491, 5124, 476459.00045, 4976274.72904
492, 5126, 476357.893174, 4976074.53968
492, 5127, 476455.937766, 4976073.51921
493, 5129, 476559.088107, 4976274.72904
493, 5130, 476557.045467, 4976071.47487
494, 5132, 476455.937766, 4976073.51921
494, 5133, 476557.045467, 4976071.47487
495, 5135, 476657.1327, 4976069.43223
495, 5136, 476659.17534, 4976273.70857
496, 5138, 476557.045467, 4976071.47487
496, 5139, 476657.1327, 4976069.43223
497, 5141, 476657.1327, 4976069.43223
497, 5142, 476757.220357, 4976068.41176
498, 5144, 476455.937766, 4976027.55641
498, 5145, 476455.937766, 4976073.51921
499, 5147, 475125.18802, 4975846.77255
499, 5148, 475125.18802, 4975855.96528
499, 5149, 475124.165849, 4975862.09278
499, 5150, 475121.103166, 4975866.17806
499, 5151, 475109.867795, 4975872.30768
499, 5152, 475097.612806, 4975875.37036
499, 5153, 475082.29258, 4975876.39296
499, 5154, 475069.016697, 4975874.35032
499, 5155, 475060.846563, 4975870.26291
499, 5156, 475056.761283, 4975863.11538
499, 5157, 475060.846563, 4975854.94269
499, 5158, 475067.994526, 4975851.88
499, 5159, 475077.186831, 4975849.83524
499, 5160, 475089.442246, 4975851.88
499, 5161, 475103.7403, 4975851.88
499, 5162, 475125.18802, 4975846.77255
500, 5164, 475121.103166, 4975801.83235
500, 5165, 475125.18802, 4975843.70774
500, 5166, 475125.18802, 4975846.77255
501, 5168, 475215.062904, 4975790.59697
501, 5169, 475174.209678, 4975799.78971
501, 5170, 475121.103166, 4975801.83235
502, 5172, 475121.103166, 4975801.83235
502, 5173, 475026.120831, 4975787.53216
503, 5175, 474845.351447, 4975783.44731
503, 5176, 474798.372855, 4975789.5748
503, 5177, 474771.819386, 4975796.72489
503, 5178, 474750.371666, 4975806.93767
503, 5179, 474737.09408, 4975817.15257
503, 5180, 474722.796026, 4975832.4728
503, 5181, 474714.625891, 4975848.81519
503, 5182, 474710.540611, 4975864.13542
503, 5183, 474709.520568, 4975880.47782
503, 5184, 474708.498397, 4975907.03341
503, 5185, 474711.563208, 4975938.69603
503, 5186, 474717.690702, 4975976.48658
503, 5187, 474724.838666, 4976006.10656
503, 5188, 474734.031397, 4976035.72697
503, 5189, 474754.456946, 4976082.70981
504, 5191, 475026.120831, 4975787.53216
504, 5192, 474980.16441, 4975783.44731
504, 5193, 474937.26897, 4975782.42471
505, 5195, 474937.26897, 4975782.42471
505, 5196, 474895.395276, 4975782.42471
505, 5197, 474845.351447, 4975783.44731
506, 5199, 475304.935234, 4975722.16428
506, 5200, 475278.38219, 4975745.65677
506, 5201, 475255.914001, 4975766.08444
506, 5202, 475235.488453, 4975781.40467
506, 5203, 475215.062904, 4975790.59697
507, 5205, 474542.026641, 4975683.35157
507, 5206, 474545.091452, 4976076.58232
507, 5207, 474547.134092, 4976084.75458
508, 5209, 474642.114299, 4975682.3311
508, 5210, 474644.156514, 4976084.75458
509, 5212, 474542.026641, 4975683.35157
509, 5213, 474642.114299, 4975682.3311
510, 5215, 474642.114299, 4975682.3311
510, 5216, 474744.244171, 4975680.28675
511, 5218, 474937.26897, 4975680.28675
511, 5219, 474937.26897, 4975782.42471
512, 5221, 474844.331404, 4975680.28675
512, 5222, 474937.26897, 4975680.28675
513, 5224, 474844.331404, 4975680.28675
513, 5225, 474845.351447, 4975783.44731
514, 5227, 474744.244171, 4975680.28675
514, 5228, 474844.331404, 4975680.28675
515, 5230, 475029.186068, 4975680.28675
515, 5231, 475026.120831, 4975787.53216
516, 5233, 474937.26897, 4975680.28675
516, 5234, 475029.186068, 4975680.28675
517, 5236, 475121.103166, 4975679.26629
517, 5237, 475121.103166, 4975801.83235
518, 5239, 475029.186068, 4975680.28675
518, 5240, 475121.103166, 4975679.26629
519, 5242, 475211.997667, 4975678.24411
519, 5243, 475211.997667, 4975773.23241
519, 5244, 475215.062904, 4975790.59697
520, 5246, 475121.103166, 4975679.26629
520, 5247, 475211.997667, 4975678.24411
521, 5249, 474038.527116, 4975684.37374
521, 5250, 474062.017561, 4975680.28675
521, 5251, 474139.635923, 4975677.22365
522, 5253, 474139.635923, 4975677.22365
522, 5254, 474240.744476, 4975676.20147
523, 5256, 474240.744476, 4975676.20147
523, 5257, 474339.810388, 4975674.15883
524, 5259, 474441.939409, 4975671.09615
524, 5260, 474470.53722, 4975678.24411
524, 5261, 474498.110732, 4975683.35157
524, 5262, 474542.026641, 4975683.35157
525, 5264, 474339.810388, 4975674.15883
525, 5265, 474441.939409, 4975671.09615
526, 5267, 475584.771807, 4975658.83861
526, 5268, 475660.346508, 4975687.43642
526, 5269, 475707.327228, 4975707.8641
526, 5270, 475738.987723, 4975728.29177
526, 5271, 475823.755155, 4975793.66008
526, 5272, 475892.181893, 4975849.83524
526, 5273, 475919.757533, 4975877.413
526, 5274, 475943.245765, 4975906.01294
526, 5275, 475957.545522, 4975923.37581
526, 5276, 475981.034179, 4975968.31602
526, 5277, 475999.417088, 4976016.32146
526, 5278, 476005.544583, 4976040.83442
526, 5279, 476013.716845, 4976075.56185
527, 5281, 475517.365113, 4975620.0259
527, 5282, 475584.771807, 4975658.83861
528, 5284, 475517.365113, 4975620.0259
528, 5285, 475512.259789, 4975640.45357
528, 5286, 475508.174935, 4975655.7738
528, 5287, 475501.024844, 4975663.94606
528, 5288, 475486.726789, 4975668.03134
528, 5289, 475453.023655, 4975668.03134
528, 5290, 475429.533295, 4975670.07398
528, 5291, 475407.065106, 4975675.18143
528, 5292, 475357.021277, 4975692.54387
528, 5293, 475323.318143, 4975709.90674
528, 5294, 475304.935234, 4975722.16428
529, 5296, 474137.593283, 4975489.2897
529, 5297, 474139.635923, 4975677.22365
530, 5299, 474036.484561, 4975490.3123
530, 5300, 474137.593283, 4975489.2897
531, 5302, 474238.701836, 4975488.26753
531, 5303, 474240.744476, 4975676.20147
532, 5305, 474137.593283, 4975489.2897
532, 5306, 474238.701836, 4975488.26753
533, 5308, 474339.810388, 4975486.22489
533, 5309, 474339.810388, 4975674.15883
534, 5311, 474238.701836, 4975488.26753
534, 5312, 474339.810388, 4975486.22489
535, 5314, 474439.896769, 4975485.20485
535, 5315, 474441.939409, 4975671.09615
536, 5317, 474339.810388, 4975486.22489
536, 5318, 474439.896769, 4975485.20485
537, 5320, 474539.984001, 4975483.16221
537, 5321, 474542.026641, 4975683.35157
538, 5323, 474439.896769, 4975485.20485
538, 5324, 474539.984001, 4975483.16221
539, 5326, 474641.09383, 4975482.14004
539, 5327, 474642.114299, 4975682.3311
540, 5329, 474539.984001, 4975483.16221
540, 5330, 474641.09383, 4975482.14004
541, 5332, 475366.214008, 4975481.11957
541, 5333, 475374.384143, 4975485.20485
541, 5334, 475383.576874, 4975490.3123
541, 5335, 475390.724837, 4975497.46026
541, 5336, 475429.533295, 4975541.38043
541, 5337, 475440.76824, 4975554.65801
541, 5338, 475478.556655, 4975585.30059
541, 5339, 475517.365113, 4975620.0259
542, 5341, 474742.201531, 4975481.11957
542, 5342, 474744.244171, 4975680.28675
543, 5344, 474641.09383, 4975482.14004
543, 5345, 474742.201531, 4975481.11957
544, 5347, 474843.309232, 4975479.07693
544, 5348, 474844.331404, 4975680.28675
545, 5350, 474742.201531, 4975481.11957
545, 5351, 474843.309232, 4975479.07693
546, 5353, 474935.22633, 4975479.07693
546, 5354, 474937.26897, 4975680.28675
547, 5356, 474843.309232, 4975479.07693
547, 5357, 474935.22633, 4975479.07693
548, 5359, 475118.038355, 4975478.05476
548, 5360, 475121.103166, 4975679.26629
549, 5362, 475028.163471, 4975478.05476
549, 5363, 475118.038355, 4975478.05476
550, 5365, 475028.163471, 4975478.05476
550, 5366, 475029.186068, 4975680.28675
551, 5368, 474935.22633, 4975479.07693
551, 5369, 475028.163471, 4975478.05476
552, 5371, 475302.892594, 4975477.03258
552, 5372, 475352.936423, 4975478.05476
552, 5373, 475359.063917, 4975479.07693
552, 5374, 475366.214008, 4975481.11957
553, 5376, 475302.892594, 4975477.03258
553, 5377, 475304.935234, 4975722.16428
554, 5379, 475210.977624, 4975477.03258
554, 5380, 475302.892594, 4975477.03258
555, 5382, 475210.977624, 4975477.03258
555, 5383, 475211.997667, 4975678.24411
556, 5385, 475118.038355, 4975478.05476
556, 5386, 475210.977624, 4975477.03258
557, 5388, 475517.365113, 4975620.0259
557, 5389, 475518.387709, 4975592.44855
557, 5390, 475513.280258, 4975563.85032
557, 5391, 475514.302429, 4975546.48788
557, 5392, 475520.430349, 4975529.12288
557, 5393, 475529.620527, 4975512.78219
557, 5394, 475540.855898, 4975499.50248
557, 5395, 475574.559033, 4975458.64925
557, 5396, 475583.749636, 4975442.30685
557, 5397, 475587.83449, 4975425.96446
557, 5398, 475585.79185, 4975406.55895
558, 5400, 475542.898113, 4975338.12626
558, 5401, 475556.176124, 4975355.4887
558, 5402, 475568.431113, 4975373.87416
558, 5403, 475585.79185, 4975406.55895
559, 5405, 474136.571963, 4975287.056
559, 5406, 474137.593283, 4975489.2897
560, 5408, 474034.442006, 4975288.07817
560, 5409, 474136.571963, 4975287.056
561, 5411, 474236.659196, 4975286.03553
561, 5412, 474238.701836, 4975488.26753
562, 5414, 474136.571963, 4975287.056
562, 5415, 474236.659196, 4975286.03553
563, 5417, 474337.767748, 4975285.01336
563, 5418, 474339.810388, 4975486.22489
564, 5420, 474236.659196, 4975286.03553
564, 5421, 474337.767748, 4975285.01336
565, 5423, 474437.854129, 4975282.97072
565, 5424, 474439.896769, 4975485.20485
566, 5426, 474337.767748, 4975285.01336
566, 5427, 474437.854129, 4975282.97072
567, 5429, 474537.941787, 4975281.95068
567, 5430, 474539.984001, 4975483.16221
568, 5432, 474437.854129, 4975282.97072
568, 5433, 474537.941787, 4975281.95068
569, 5435, 475543.918582, 4975280.92808
569, 5436, 475542.898113, 4975338.12626
570, 5438, 474639.05119, 4975280.92808
570, 5439, 474641.09383, 4975482.14004
571, 5441, 474537.941787, 4975281.95068
571, 5442, 474639.05119, 4975280.92808
572, 5444, 474740.158891, 4975278.88587
572, 5445, 474742.201531, 4975481.11957
573, 5447, 474639.05119, 4975280.92808
573, 5448, 474740.158891, 4975278.88587
574, 5450, 475446.89616, 4975277.8654
574, 5451, 475463.236429, 4975280.92808
574, 5452, 475543.918582, 4975280.92808
575, 5454, 475446.89616, 4975277.8654
575, 5455, 475463.236429, 4975292.16345
575, 5456, 475480.599295, 4975306.46321
575, 5457, 475503.067484, 4975317.69858
575, 5458, 475512.259789, 4975321.78343
575, 5459, 475524.515204, 4975326.89088
575, 5460, 475542.898113, 4975338.12626
576, 5462, 474842.288764, 4975277.8654
576, 5463, 474843.309232, 4975479.07693
577, 5465, 474740.158891, 4975278.88587
577, 5466, 474842.288764, 4975277.8654
578, 5468, 474933.18369, 4975276.84323
578, 5469, 474935.22633, 4975479.07693
579, 5471, 474842.288764, 4975277.8654
579, 5472, 474933.18369, 4975276.84323
580, 5474, 474933.18369, 4975276.84323
580, 5475, 474952.58877, 4975276.84323
581, 5477, 475026.120831, 4975276.84323
581, 5478, 475028.163471, 4975478.05476
582, 5480, 474952.58877, 4975276.84323
582, 5481, 475026.120831, 4975276.84323
583, 5483, 475026.120831, 4975276.84323
583, 5484, 475062.889203, 4975276.84323
584, 5486, 475118.038355, 4975276.84323
584, 5487, 475118.038355, 4975478.05476
585, 5489, 475062.889203, 4975276.84323
585, 5490, 475118.038355, 4975276.84323
586, 5492, 475118.038355, 4975276.84323
586, 5493, 475174.209678, 4975275.82105
587, 5495, 475409.107746, 4975275.82105
587, 5496, 475446.89616, 4975277.8654
588, 5498, 475409.107746, 4975275.82105
588, 5499, 475396.852332, 4975290.12081
588, 5500, 475366.214008, 4975370.80892
588, 5501, 475357.021277, 4975421.87918
588, 5502, 475362.128728, 4975457.62708
588, 5503, 475366.214008, 4975481.11957
589, 5505, 475208.934984, 4975275.82105
589, 5506, 475210.977624, 4975477.03258
590, 5508, 475174.209678, 4975275.82105
590, 5509, 475208.934984, 4975275.82105
591, 5511, 475300.849954, 4975274.80059
591, 5512, 475409.107746, 4975275.82105
592, 5514, 475300.849954, 4975274.80059
592, 5515, 475302.892594, 4975477.03258
593, 5517, 475208.934984, 4975275.82105
593, 5518, 475300.849954, 4975274.80059
594, 5520, 475585.79185, 4975406.55895
594, 5521, 475590.899302, 4975396.34405
594, 5522, 475594.984582, 4975390.21655
594, 5523, 475600.089905, 4975384.08863
594, 5524, 475608.262167, 4975378.98161
594, 5525, 475644.005814, 4975365.7036
594, 5526, 475662.39085, 4975358.55393
594, 5527, 475671.581454, 4975353.44648
594, 5528, 475679.751588, 4975345.27592
594, 5529, 475684.859039, 4975338.12626
594, 5530, 475688.944319, 4975322.80603
594, 5531, 475688.944319, 4975292.16345
594, 5532, 475689.964363, 4975274.80059
595, 5534, 475746.135686, 4975164.49207
595, 5535, 475738.987723, 4975168.57735
595, 5536, 475730.817588, 4975173.6848
595, 5537, 475724.690094, 4975184.91974
595, 5538, 475716.517832, 4975211.47492
595, 5539, 475700.177137, 4975249.26546
595, 5540, 475689.964363, 4975274.80059
596, 5542, 474134.529323, 4975086.86668
596, 5543, 474136.571963, 4975287.056
597, 5545, 474032.399451, 4975087.889
597, 5546, 474134.529323, 4975086.86668
598, 5548, 474235.637876, 4975084.82413
598, 5549, 474236.659196, 4975286.03553
599, 5551, 474134.529323, 4975086.86668
599, 5552, 474235.637876, 4975084.82413
600, 5554, 474336.746853, 4975083.80179
600, 5555, 474337.767748, 4975285.01336
601, 5557, 474235.637876, 4975084.82413
601, 5558, 474336.746853, 4975083.80179
602, 5560, 474436.834086, 4975082.78157
602, 5561, 474437.854129, 4975282.97072
603, 5563, 474536.921318, 4975081.75923
603, 5564, 474537.941787, 4975281.95068
604, 5566, 474637.006848, 4975080.73902
604, 5567, 474639.05119, 4975280.92808
605, 5569, 474739.13672, 4975079.71668
605, 5570, 474740.158891, 4975278.88587
606, 5572, 474839.223952, 4975079.71668
606, 5573, 474842.288764, 4975277.8654
607, 5575, 474950.546556, 4975078.69646
607, 5576, 474952.58877, 4975276.84323
608, 5578, 475172.167038, 4975077.67412
608, 5579, 475174.209678, 4975275.82105
609, 5581, 475060.846563, 4975076.65391
609, 5582, 475062.889203, 4975276.84323
610, 5584, 475296.765099, 4975075.63157
610, 5585, 475287.574496, 4975134.87209
610, 5586, 475284.509685, 4975181.85493
610, 5587, 475289.617136, 4975228.83778
610, 5588, 475300.849954, 4975274.80059
611, 5590, 475427.490655, 4974944.8955
611, 5591, 475429.533295, 4974995.96363
611, 5592, 475428.513252, 4975043.96865
611, 5593, 475412.172557, 4975165.51254
611, 5594, 475412.172557, 4975183.89757
611, 5595, 475415.23524, 4975208.4101
611, 5596, 475421.36316, 4975230.88042
611, 5597, 475431.575935, 4975252.33027
611, 5598, 475446.89616, 4975277.8654
612, 5600, 475543.918582, 4975280.92808
612, 5601, 475539.833302, 4975169.59739
612, 5602, 475540.855898, 4975153.25712
612, 5603, 475545.961222, 4975136.91473
612, 5604, 475550.048204, 4975124.6571
612, 5605, 475568.431113, 4975092.99435
612, 5606, 475572.516393, 4975082.78157
612, 5607, 475573.536862, 4975068.48161
612, 5608, 475552.088716, 4974933.66056
613, 5610, 475689.964363, 4975274.80059
613, 5611, 475677.708948, 4975275.82105
613, 5612, 475656.261228, 4975274.80059
613, 5613, 475645.02841, 4975270.71531
613, 5614, 475634.815636, 4975257.43772
613, 5615, 475630.730356, 4975246.20277
613, 5616, 475626.645076, 4975221.68812
613, 5617, 475621.537625, 4975161.42726
613, 5618, 475619.49541, 4975097.08154
613, 5619, 475614.390087, 4975044.99125
613, 5620, 475606.217399, 4974972.47327
613, 5621, 475592.941942, 4974927.53051
614, 5623, 474131.465363, 4974920.38255
614, 5624, 474134.529323, 4975086.86668
615, 5626, 474233.595661, 4974920.38255
615, 5627, 474235.637876, 4975084.82413
616, 5629, 476586.663747, 4974920.38255
616, 5630, 476594.833882, 4974932.63796
616, 5631, 476624.451736, 4974974.51548
616, 5632, 476654.070016, 4975013.3282
616, 5633, 476687.771023, 4975049.07627
616, 5634, 476714.32662, 4975069.5039
616, 5635, 476766.412663, 4975100.14435
616, 5636, 476799.093626, 4975124.6571
616, 5637, 476802.158437, 4975127.722
617, 5639, 476402.831254, 4974920.38255
617, 5640, 476384.446217, 4974934.6806
617, 5641, 476336.445028, 4974963.28054
617, 5642, 476283.338516, 4974988.81354
617, 5643, 476223.082338, 4975014.34867
617, 5644, 476188.358735, 4975026.60621
617, 5645, 476132.187412, 4975041.92643
617, 5646, 476087.248906, 4975052.13904
617, 5647, 476033.120223, 4975062.35394
617, 5648, 475983.076394, 4975068.48161
617, 5649, 475930.990351, 4975067.46135
617, 5650, 475871.756344, 4975064.3965
617, 5651, 475826.817838, 4975060.31134
617, 5652, 475805.372246, 4975058.26879
617, 5653, 475796.179515, 4975061.3316
617, 5654, 475789.031552, 4975069.5039
617, 5655, 475788.009381, 4975077.67412
617, 5656, 475791.074192, 4975127.722
617, 5657, 475790.052021, 4975137.93477
617, 5658, 475785.966741, 4975147.1275
617, 5659, 475778.818777, 4975156.31981
617, 5660, 475766.561235, 4975163.4699
617, 5661, 475746.135686, 4975164.49207
